WHSE,STORE/DC#,REC#,STAT,PICK#,PICK DATE,PICK REF#,INV#,INV DATE,INV REF#,BOL#,DIV,ACCT#,ORDER#,ITEM#,DESCRIPTION,UPC#,SKU,VIA,DELIVER,CANCEL,QTY,UOM,PACK,CTNS,SHIP TO NAME,SHIP TO ATTN,SHIP TO ADDRESS,SHIP TO ADDRESS-2,SHIP TO CITY,SHIP TO STATE,SHIP TO ZIP,BILL TO NAME,BILL TO ATTN,BILLTO ADDRESS,BILL TO ADDRESS-2,BILL TO CITY,BILL TO STATE,BILL TO ZIP,COMMENTS
CA,,,3,FBA15T0J0KJC,11-03-2020,,,,,,CHM,,,B025-1,,EAN : 8902552048658,,BEST,11-03-2020,11-06-2020,9,CS,3,,SAV3,,7001 Skipper Rd,,Macon,GA,31216-6427,,,,,,,,Shipping labels in file package-FBA15T0J0KJC.pdf
CA,,,3,FBA15T0J0KJC,11-03-2020,,,,,,CHM,,,PM004,,EAN : 8902552051269,,BEST,11-03-2020,11-06-2020,14,CS,14,,SAV3,,7001 Skipper Rd,,Macon,GA,31216-6427,,,,,,,,Shipping labels in file package-FBA15T0J0KJC.pdf
CA,,,3,FBA15T0J0KJC,11-03-2020,,,,,,CHM,,,R003-2,,EAN : 8902552048870,,BEST,11-03-2020,11-06-2020,3,CS,1,,SAV3,,7001 Skipper Rd,,Macon,GA,31216-6427,,,,,,,,Shipping labels in file package-FBA15T0J0KJC.pdf
CA,,,3,FBA15T0J0KJC,11-03-2020,,,,,,CHM,,,R024-1,,EAN : 8902552050996,,BEST,11-03-2020,11-06-2020,6,CS,6,,SAV3,,7001 Skipper Rd,,Macon,GA,31216-6427,,,,,,,,Shipping labels in file package-FBA15T0J0KJC.pdf
CA,,,3,FBA15T0J0KJC,11-03-2020,,,,,,CHM,,,R041-1,,EAN : 0677355188310,,BEST,11-03-2020,11-06-2020,2,CS,2,,SAV3,,7001 Skipper Rd,,Macon,GA,31216-6427,,,,,,,,Shipping labels in file package-FBA15T0J0KJC.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,B002-2,,EAN : 8902552045954,,BEST,11-03-2020,11-06-2020,18,CS,6,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,B002-7,,EAN : 8902552051481,,BEST,11-03-2020,11-06-2020,6,CS,6,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,B003-1,,EAN : 8902552045947,,BEST,11-03-2020,11-06-2020,36,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,B003-3,,EAN : 8902552046906,,BEST,11-03-2020,11-06-2020,24,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,B003-4,,EAN : 8902552046913,,BEST,11-03-2020,11-06-2020,36,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,B003-6,,EAN : 8902552050590,,BEST,11-03-2020,11-06-2020,12,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,B003-7,,EAN : 8902552051498,,BEST,11-03-2020,11-06-2020,12,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,B025-3,,EAN : 8902552050071,,BEST,11-03-2020,11-06-2020,24,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,B027-1,,EAN : 8902552049105,,BEST,11-03-2020,11-06-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,B029-1,,EAN : 8902552048801,,BEST,11-03-2020,11-06-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,B036-6,,EAN : 8902552051788,,BEST,11-03-2020,11-06-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,B037-8,,EAN : 8903540506280,,BEST,11-03-2020,11-06-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,CU001-1,,EAN : 8902552051474,,BEST,11-03-2020,11-06-2020,12,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,CU003-1,,EAN : 8902552051252,,BEST,11-03-2020,11-06-2020,16,CS,16,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,PM002,,EAN : 8902552050170,,BEST,11-03-2020,11-06-2020,48,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,PM003,,EAN : 8902552050200,,BEST,11-03-2020,11-06-2020,32,CS,16,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,PM006,,EAN : 8902552051337,,BEST,11-03-2020,11-06-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,R002-1,,EAN : 8902552045992,,BEST,11-03-2020,11-06-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,R002-2,,EAN : 8902552048085,,BEST,11-03-2020,11-06-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,R002-5,,EAN : 8902552048856,,BEST,11-03-2020,11-06-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,R002-9,,EAN : 8902552050040,,BEST,11-03-2020,11-06-2020,60,CS,10,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,R022-1,,EAN : 8902552050972,,BEST,11-03-2020,11-06-2020,32,CS,16,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,R073-1,,EAN : 8903540506167,,BEST,11-03-2020,11-06-2020,8,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,TR001,,EAN : 8902552050118,,BEST,11-03-2020,11-06-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BBZ,11-03-2020,,,,,,CHM,,,TR002,,EAN : 8902552050187,,BEST,11-03-2020,11-06-2020,13,CS,13,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15T0K3BBZ.pdf
CA,,,3,FBA15T0K3BCM,11-03-2020,,,,,,CHM,,,B025-1,,EAN : 8902552048658,,BEST,11-03-2020,11-06-2020,3,CS,3,,TPA3,,676 C Fred Jones Blvd,,Auburndale,FL,33823-9429,,,,,,,,Shipping labels in file package-FBA15T0K3BCM.pdf
CA,,,3,FBA15T0K3BCM,11-03-2020,,,,,,CHM,,,PM004,,EAN : 8902552051269,,BEST,11-03-2020,11-06-2020,28,CS,14,,TPA3,,676 C Fred Jones Blvd,,Auburndale,FL,33823-9429,,,,,,,,Shipping labels in file package-FBA15T0K3BCM.pdf
