WHSE,STORE/DC#,REC#,STAT,PICK#,PICK DATE,PICK REF#,INV#,INV DATE,INV REF#,BOL#,DIV,ACCT#,ORDER#,ITEM#,DESCRIPTION,UPC#,SKU,VIA,DELIVER,CANCEL,QTY,UOM,PACK,CTNS,SHIP TO NAME,SHIP TO ATTN,SHIP TO ADDRESS,SHIP TO ADDRESS-2,SHIP TO CITY,SHIP TO STATE,SHIP TO ZIP,BILL TO NAME,BILL TO ATTN,BILLTO ADDRESS,BILL TO ADDRESS-2,BILL TO CITY,BILL TO STATE,BILL TO ZIP,COMMENTS
CA,,,3,FBA15TD7LHX0,11-12-2020,,,,,,CHM,,,B002-1,,EAN : 8902552045930,,BEST,11-12-2020,11-15-2020,6,CS,6,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15TD7LHX0.pdf
CA,,,3,FBA15TD7LHX0,11-12-2020,,,,,,CHM,,,B002-4,,EAN : 8902552046876,,BEST,11-12-2020,11-15-2020,6,CS,6,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15TD7LHX0.pdf
CA,,,3,FBA15TD7LHX0,11-12-2020,,,,,,CHM,,,B002-5,,EAN : 8902552048122,,BEST,11-12-2020,11-15-2020,6,CS,6,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15TD7LHX0.pdf
CA,,,3,FBA15TD7LHX0,11-12-2020,,,,,,CHM,,,B015-15,,EAN : 8902552051078,,BEST,11-12-2020,11-15-2020,12,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15TD7LHX0.pdf
CA,,,3,FBA15TD7LHX0,11-12-2020,,,,,,CHM,,,B015-3,,EAN : 8902552048184,,BEST,11-12-2020,11-15-2020,12,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15TD7LHX0.pdf
CA,,,3,FBA15TD7LHX0,11-12-2020,,,,,,CHM,,,B030-1,,EAN : 8902552049891,,BEST,11-12-2020,11-15-2020,8,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15TD7LHX0.pdf
CA,,,3,FBA15TD7LHX0,11-12-2020,,,,,,CHM,,,B030-2,,EAN : 8902552049907,,BEST,11-12-2020,11-15-2020,8,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15TD7LHX0.pdf
CA,,,3,FBA15TD7LHX0,11-12-2020,,,,,,CHM,,,B030-3,,EAN : 8902552049914,,BEST,11-12-2020,11-15-2020,8,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15TD7LHX0.pdf
CA,,,3,FBA15TD7LHX0,11-12-2020,,,,,,CHM,,,B030-4,,EAN : 8902552050576,,BEST,11-12-2020,11-15-2020,8,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15TD7LHX0.pdf
CA,,,3,FBA15TD7LHX0,11-12-2020,,,,,,CHM,,,B031-2,,EAN : 8902552050415,,BEST,11-12-2020,11-15-2020,16,CS,16,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15TD7LHX0.pdf
CA,,,3,FBA15TD7LHX0,11-12-2020,,,,,,CHM,,,B031-4,,EAN : 8902552050439,,BEST,11-12-2020,11-15-2020,16,CS,16,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15TD7LHX0.pdf
CA,,,3,FBA15TD7LHX0,11-12-2020,,,,,,CHM,,,B036-2,,EAN : 8902552051542,,BEST,11-12-2020,11-15-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15TD7LHX0.pdf
CA,,,3,FBA15TD7LHX0,11-12-2020,,,,,,CHM,,,B036-3,,EAN : 8902552051559,,BEST,11-12-2020,11-15-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15TD7LHX0.pdf
CA,,,3,FBA15TD7LHX0,11-12-2020,,,,,,CHM,,,B036-5,,EAN : 8902552051771,,BEST,11-12-2020,11-15-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15TD7LHX0.pdf
CA,,,3,FBA15TD7LHX0,11-12-2020,,,,,,CHM,,,B040-3,,EAN : 8902552051719,,BEST,11-12-2020,11-15-2020,12,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15TD7LHX0.pdf
CA,,,3,FBA15TD7LHX0,11-12-2020,,,,,,CHM,,,B046-2,,EAN : 8902552051979,,BEST,11-12-2020,11-15-2020,12,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15TD7LHX0.pdf
CA,,,3,FBA15TD7LHX0,11-12-2020,,,,,,CHM,,,B047-1,,EAN : 8902552051993,,BEST,11-12-2020,11-15-2020,8,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15TD7LHX0.pdf
CA,,,3,FBA15TD7LHX0,11-12-2020,,,,,,CHM,,,B047-3,,EAN : 8902552052013,,BEST,11-12-2020,11-15-2020,8,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15TD7LHX0.pdf
