WHSE,STORE/DC#,REC#,STAT,PICK#,PICK DATE,PICK REF#,INV#,INV DATE,INV REF#,BOL#,DIV,ACCT#,ORDER#,ITEM#,DESCRIPTION,UPC#,SKU,VIA,DELIVER,CANCEL,QTY,UOM,PACK,CTNS,SHIP TO NAME,SHIP TO ATTN,SHIP TO ADDRESS,SHIP TO ADDRESS-2,SHIP TO CITY,SHIP TO STATE,SHIP TO ZIP,BILL TO NAME,BILL TO ATTN,BILLTO ADDRESS,BILL TO ADDRESS-2,BILL TO CITY,BILL TO STATE,BILL TO ZIP,COMMENTS
CA,,,3,FBA15VGNWK7G,12-07-2020,,,,,,CHM,,,B055-1,,EAN : 0677355186811,,BEST,12-07-2020,12-10-2020,6,CS,6,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15VGNWK7G.pdf
CA,,,3,FBA15VGNWK7G,12-07-2020,,,,,,CHM,,,CU003-1,,EAN : 8902552051252,,BEST,12-07-2020,12-10-2020,32,CS,16,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15VGNWK7G.pdf
CA,,,3,FBA15VGNWK7G,12-07-2020,,,,,,CHM,,,PM002,,EAN : 8902552050170,,BEST,12-07-2020,12-10-2020,120,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15VGNWK7G.pdf
CA,,,3,FBA15VGNWK7G,12-07-2020,,,,,,CHM,,,PM003,,EAN : 8902552050200,,BEST,12-07-2020,12-10-2020,80,CS,16,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15VGNWK7G.pdf
CA,,,3,FBA15VGNWK7G,12-07-2020,,,,,,CHM,,,PM006-1,,EAN : 8902552051344,,BEST,12-07-2020,12-10-2020,40,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15VGNWK7G.pdf
CA,,,3,FBA15VGNWK7G,12-07-2020,,,,,,CHM,,,PM014-1,,EAN : 0677355185593,,BEST,12-07-2020,12-10-2020,8,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15VGNWK7G.pdf
CA,,,3,FBA15VGNWK7G,12-07-2020,,,,,,CHM,,,PM015-1,,EAN : 0677355172968,,BEST,12-07-2020,12-10-2020,26,CS,13,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15VGNWK7G.pdf
CA,,,3,FBA15VGNWK7G,12-07-2020,,,,,,CHM,,,R002-10,,EAN : 8902552050057,,BEST,12-07-2020,12-10-2020,90,CS,9,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15VGNWK7G.pdf
CA,,,3,FBA15VGNWK7G,12-07-2020,,,,,,CHM,,,R002-11,,EAN : 8902552050064,,BEST,12-07-2020,12-10-2020,18,CS,9,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15VGNWK7G.pdf
CA,,,3,FBA15VGNWK7G,12-07-2020,,,,,,CHM,,,R002-8,,EAN : 8902552050033,,BEST,12-07-2020,12-10-2020,20,CS,10,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15VGNWK7G.pdf
CA,,,3,FBA15VGNWK7G,12-07-2020,,,,,,CHM,,,R002-9,,EAN : 8902552050040,,BEST,12-07-2020,12-10-2020,10,CS,10,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15VGNWK7G.pdf
CA,,,3,FBA15VGNWK7G,12-07-2020,,,,,,CHM,,,R022-1,,EAN : 8902552050972,,BEST,12-07-2020,12-10-2020,16,CS,16,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15VGNWK7G.pdf
CA,,,3,FBA15VGNWK7G,12-07-2020,,,,,,CHM,,,R037-1,,EAN : 0677355114494,,BEST,12-07-2020,12-10-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15VGNWK7G.pdf
CA,,,3,FBA15VGNWK7G,12-07-2020,,,,,,CHM,,,R049-1,,EAN : 0677355180024,,BEST,12-07-2020,12-10-2020,8,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15VGNWK7G.pdf
CA,,,3,FBA15VGNWK7G,12-07-2020,,,,,,CHM,,,R063-1,,EAN : 0677355145955,,BEST,12-07-2020,12-10-2020,28,CS,28,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15VGNWK7G.pdf
CA,,,3,FBA15VGNWK7G,12-07-2020,,,,,,CHM,,,TR001,,EAN : 8902552050118,,BEST,12-07-2020,12-10-2020,40,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15VGNWK7G.pdf
CA,,,3,FBA15VGNWK7G,12-07-2020,,,,,,CHM,,,TR002,,EAN : 8902552050187,,BEST,12-07-2020,12-10-2020,39,CS,13,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15VGNWK7G.pdf
CA,,,3,FBA15VGNWK7G,12-07-2020,,,,,,CHM,,,TR003,,EAN : 8902552050217,,BEST,12-07-2020,12-10-2020,60,CS,15,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15VGNWK7G.pdf
CA,,,3,FBA15VGNWK7G,12-07-2020,,,,,,CHM,,,TR005-1,,EAN : 8902552051368,,BEST,12-07-2020,12-10-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15VGNWK7G.pdf
CA,,,3,FBA15VGNWK7G,12-07-2020,,,,,,CHM,,,TR016-1,,EAN : 0677355192690,,BEST,12-07-2020,12-10-2020,10,CS,10,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15VGNWK7G.pdf
