WHSE,STORE/DC#,REC#,STAT,PICK#,PICK DATE,PICK REF#,INV#,INV DATE,INV REF#,BOL#,DIV,ACCT#,ORDER#,ITEM#,DESCRIPTION,UPC#,SKU,VIA,DELIVER,CANCEL,QTY,UOM,PACK,CTNS,SHIP TO NAME,SHIP TO ATTN,SHIP TO ADDRESS,SHIP TO ADDRESS-2,SHIP TO CITY,SHIP TO STATE,SHIP TO ZIP,BILL TO NAME,BILL TO ATTN,BILLTO ADDRESS,BILL TO ADDRESS-2,BILL TO CITY,BILL TO STATE,BILL TO ZIP,COMMENTS
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,B003-4,,EAN : 8902552046913,,BEST,12-28-2020,12-31-2020,48,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,B003-5,,EAN : 8902552048115,,BEST,12-28-2020,12-31-2020,60,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,B003-6,,EAN : 8902552050590,,BEST,12-28-2020,12-31-2020,72,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,B015-3,,EAN : 8902552048184,,BEST,12-28-2020,12-31-2020,12,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,B030-1,,EAN : 8902552049891,,BEST,12-28-2020,12-31-2020,8,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,B030-2,,EAN : 8902552049907,,BEST,12-28-2020,12-31-2020,24,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,B030-3,,EAN : 8902552049914,,BEST,12-28-2020,12-31-2020,32,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,B030-5,,EAN : 8902552051504,,BEST,12-28-2020,12-31-2020,8,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,B030-6,,EAN : 8902552051511,,BEST,12-28-2020,12-31-2020,8,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,B036-2,,EAN : 8902552051542,,BEST,12-28-2020,12-31-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,B036-3,,EAN : 8902552051559,,BEST,12-28-2020,12-31-2020,40,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,B036-5,,EAN : 8902552051771,,BEST,12-28-2020,12-31-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,B063-1,,,,BEST,12-28-2020,12-31-2020,16,CS,16,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,CU001-1,,EAN : 8902552051474,,BEST,12-28-2020,12-31-2020,12,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,CU004-1,,,,BEST,12-28-2020,12-31-2020,15,CS,15,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,CU015-1,,,,BEST,12-28-2020,12-31-2020,15,CS,15,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,PM003,,EAN : 8902552050200,,BEST,12-28-2020,12-31-2020,32,CS,16,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,PM009-1,,,,BEST,12-28-2020,12-31-2020,35,CS,35,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,PM010-1,,,,BEST,12-28-2020,12-31-2020,25,CS,25,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,PM013-1,,EAN : 8902552052099,,BEST,12-28-2020,12-31-2020,12,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,PM014-1,,EAN : 0677355185593,,BEST,12-28-2020,12-31-2020,8,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,R002-1,,EAN : 8902552045992,,BEST,12-28-2020,12-31-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,R002-11,,EAN : 8902552050064,,BEST,12-28-2020,12-31-2020,18,CS,9,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,R002-16,,EAN : 8902552051108,,BEST,12-28-2020,12-31-2020,9,CS,9,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,R002-8,,EAN : 8902552050033,,BEST,12-28-2020,12-31-2020,60,CS,10,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,R002-9,,EAN : 8902552050040,,BEST,12-28-2020,12-31-2020,60,CS,10,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,R005-2,,EAN : 8902552050194,,BEST,12-28-2020,12-31-2020,4,CS,4,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,R022-1,,EAN : 8902552050972,,BEST,12-28-2020,12-31-2020,32,CS,16,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,R075-2,,,,BEST,12-28-2020,12-31-2020,18,CS,18,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,R075-3,,,,BEST,12-28-2020,12-31-2020,18,CS,18,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,R087-1,,,,BEST,12-28-2020,12-31-2020,10,CS,10,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,TR002,,EAN : 8902552050187,,BEST,12-28-2020,12-31-2020,13,CS,13,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,TR005-1,,EAN : 8902552051368,,BEST,12-28-2020,12-31-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQ8LBBZ,12-28-2020,,,,,,CHM,,,TR009-2,,,,BEST,12-28-2020,12-31-2020,25,CS,25,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQ8LBBZ.pdf
CA,,,3,FBA15WQF592K,12-28-2020,,,,,,CHM,,,B025-4,,EAN : 8902552050088,,BEST,12-28-2020,12-31-2020,48,CS,6,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQF592K.pdf
CA,,,3,FBA15WQF592K,12-28-2020,,,,,,CHM,,,TR007-1,,,,BEST,12-28-2020,12-31-2020,25,CS,25,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15WQF592K.pdf
