WHSE,STORE/DC#,REC#,STAT,PICK#,PICK DATE,PICK REF#,INV#,INV DATE,INV REF#,BOL#,DIV,ACCT#,ORDER#,ITEM#,DESCRIPTION,UPC#,SKU,VIA,DELIVER,CANCEL,QTY,UOM,PACK,CTNS,SHIP TO NAME,SHIP TO ATTN,SHIP TO ADDRESS,SHIP TO ADDRESS-2,SHIP TO CITY,SHIP TO STATE,SHIP TO ZIP,BILL TO NAME,BILL TO ATTN,BILLTO ADDRESS,BILL TO ADDRESS-2,BILL TO CITY,BILL TO STATE,BILL TO ZIP,COMMENTS
CA,,,3,FBA15SNPHXY8,10-22-2020,,,,,,CHM,,,B025-1,,EAN : 8902552048658,,BEST,10-22-2020,10-25-2020,9,CS,3,,LAS6,,4550 Nexus Way,,Las Vegas,NV,89115-1826,,,,,,,,Shipping labels in file package-FBA15SNPHXY8.pdf
CA,,,3,FBA15SNPHXY8,10-22-2020,,,,,,CHM,,,B025-3,,EAN : 8902552050071,,BEST,10-22-2020,10-25-2020,48,CS,8,,LAS6,,4550 Nexus Way,,Las Vegas,NV,89115-1826,,,,,,,,Shipping labels in file package-FBA15SNPHXY8.pdf
CA,,,3,FBA15SNPJ7B7,10-22-2020,,,,,,CHM,,,B003-3,,EAN : 8902552046906,,BEST,10-22-2020,10-25-2020,12,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SNPJ7B7.pdf
CA,,,3,FBA15SNPJ7B7,10-22-2020,,,,,,CHM,,,B003-6,,EAN : 8902552050590,,BEST,10-22-2020,10-25-2020,36,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SNPJ7B7.pdf
CA,,,3,FBA15SNPJ7B7,10-22-2020,,,,,,CHM,,,B003-7,,EAN : 8902552051498,,BEST,10-22-2020,10-25-2020,12,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SNPJ7B7.pdf
CA,,,3,FBA15SNPJ7B7,10-22-2020,,,,,,CHM,,,B006-2,,EAN : 8902552046791,,BEST,10-22-2020,10-25-2020,10,CS,10,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SNPJ7B7.pdf
CA,,,3,FBA15SNPJ7B7,10-22-2020,,,,,,CHM,,,B036-1,,EAN : 8902552051535,,BEST,10-22-2020,10-25-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SNPJ7B7.pdf
CA,,,3,FBA15SNPJ7B7,10-22-2020,,,,,,CHM,,,CU003-1,,EAN : 8902552051252,,BEST,10-22-2020,10-25-2020,16,CS,16,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SNPJ7B7.pdf
CA,,,3,FBA15SNPJ7B7,10-22-2020,,,,,,CHM,,,PM002,,EAN : 8902552050170,,BEST,10-22-2020,10-25-2020,12,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SNPJ7B7.pdf
CA,,,3,FBA15SNPJ7B7,10-22-2020,,,,,,CHM,,,PM003,,EAN : 8902552050200,,BEST,10-22-2020,10-25-2020,32,CS,16,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SNPJ7B7.pdf
CA,,,3,FBA15SNPJ7B7,10-22-2020,,,,,,CHM,,,PM006,,EAN : 8902552051337,,BEST,10-22-2020,10-25-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SNPJ7B7.pdf
CA,,,3,FBA15SNPJ7B7,10-22-2020,,,,,,CHM,,,R002-4,,EAN : 8902552049136,,BEST,10-22-2020,10-25-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SNPJ7B7.pdf
CA,,,3,FBA15SNPJ7B7,10-22-2020,,,,,,CHM,,,R072-1,,EAN : 8903540506150,,BEST,10-22-2020,10-25-2020,18,CS,18,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SNPJ7B7.pdf
CA,,,3,FBA15SNPJKV1,10-22-2020,,,,,,CHM,,,B025-1,,EAN : 8902552048658,,BEST,10-22-2020,10-25-2020,6,CS,3,,"Amazon.com Services, Inc.",,6000 Enterprise Avenue,,Schertz,TX,78154-1461,,,,,,,,Shipping labels in file package-FBA15SNPJKV1.pdf
CA,,,3,FBA15SNPJKV1,10-22-2020,,,,,,CHM,,,B025-3,,EAN : 8902552050071,,BEST,10-22-2020,10-25-2020,40,CS,8,,"Amazon.com Services, Inc.",,6000 Enterprise Avenue,,Schertz,TX,78154-1461,,,,,,,,Shipping labels in file package-FBA15SNPJKV1.pdf
CA,,,3,FBA15SNQLLY4,10-22-2020,,,,,,CHM,,,B025-1,,EAN : 8902552048658,,BEST,10-22-2020,10-25-2020,6,CS,3,,ALB1,,1835 US Route 9,,Castleton,NY,12033-9634,,,,,,,,Shipping labels in file package-FBA15SNQLLY4.pdf
CA,,,3,FBA15SNQLLY4,10-22-2020,,,,,,CHM,,,B025-3,,EAN : 8902552050071,,BEST,10-22-2020,10-25-2020,56,CS,8,,ALB1,,1835 US Route 9,,Castleton,NY,12033-9634,,,,,,,,Shipping labels in file package-FBA15SNQLLY4.pdf
CA,,,3,FBA15SNQLLY4,10-22-2020,,,,,,CHM,,,R003-2,,EAN : 8902552048870,,BEST,10-22-2020,10-25-2020,1,CS,1,,ALB1,,1835 US Route 9,,Castleton,NY,12033-9634,,,,,,,,Shipping labels in file package-FBA15SNQLLY4.pdf
CA,,,3,FBA15SNQLLY4,10-22-2020,,,,,,CHM,,,R053-1,,EAN : 0677355110830,,BEST,10-22-2020,10-25-2020,2,CS,2,,ALB1,,1835 US Route 9,,Castleton,NY,12033-9634,,,,,,,,Shipping labels in file package-FBA15SNQLLY4.pdf
