WHSE,STORE/DC#,REC#,STAT,PICK#,PICK DATE,PICK REF#,INV#,INV DATE,INV REF#,BOL#,DIV,ACCT#,ORDER#,ITEM#,DESCRIPTION,UPC#,SKU,VIA,DELIVER,CANCEL,QTY,UOM,PACK,CTNS,SHIP TO NAME,SHIP TO ATTN,SHIP TO ADDRESS,SHIP TO ADDRESS-2,SHIP TO CITY,SHIP TO STATE,SHIP TO ZIP,BILL TO NAME,BILL TO ATTN,BILLTO ADDRESS,BILL TO ADDRESS-2,BILL TO CITY,BILL TO STATE,BILL TO ZIP,COMMENTS
CA,,,3,FBA15SS2NT46,10-26-2020,,,,,,CHM,,,R003-2,,EAN : 8902552048870,,BEST,10-26-2020,10-29-2020,1,CS,1,,ACY2,,1101 E PEARL ST,,BURLINGTON,NJ,08016-1934,,,,,,,,Shipping labels in file package-FBA15SS2NT46.pdf
CA,,,3,FBA15SS4QL67,10-26-2020,,,,,,CHM,,,B001-6,,EAN : 8902552045978,,BEST,10-26-2020,10-29-2020,12,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SS4QL67.pdf
CA,,,3,FBA15SS4QL67,10-26-2020,,,,,,CHM,,,B002-2,,EAN : 8902552045954,,BEST,10-26-2020,10-29-2020,48,CS,6,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SS4QL67.pdf
CA,,,3,FBA15SS4QL67,10-26-2020,,,,,,CHM,,,B003-1,,EAN : 8902552045947,,BEST,10-26-2020,10-29-2020,60,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SS4QL67.pdf
CA,,,3,FBA15SS4QL67,10-26-2020,,,,,,CHM,,,B003-2,,EAN : 8902552046890,,BEST,10-26-2020,10-29-2020,168,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SS4QL67.pdf
CA,,,3,FBA15SS4QL67,10-26-2020,,,,,,CHM,,,B003-3,,EAN : 8902552046906,,BEST,10-26-2020,10-29-2020,12,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SS4QL67.pdf
CA,,,3,FBA15SS4QL67,10-26-2020,,,,,,CHM,,,B003-4,,EAN : 8902552046913,,BEST,10-26-2020,10-29-2020,24,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SS4QL67.pdf
CA,,,3,FBA15SS4QL67,10-26-2020,,,,,,CHM,,,B003-5,,EAN : 8902552048115,,BEST,10-26-2020,10-29-2020,12,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SS4QL67.pdf
CA,,,3,FBA15SS4QL67,10-26-2020,,,,,,CHM,,,B025-3,,EAN : 8902552050071,,BEST,10-26-2020,10-29-2020,24,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SS4QL67.pdf
CA,,,3,FBA15SS4QL67,10-26-2020,,,,,,CHM,,,B036-4,,EAN : 8902552051566,,BEST,10-26-2020,10-29-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SS4QL67.pdf
CA,,,3,FBA15SS4QL67,10-26-2020,,,,,,CHM,,,B036-8,,EAN : 8903540506242,,BEST,10-26-2020,10-29-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SS4QL67.pdf
CA,,,3,FBA15SS4QL67,10-26-2020,,,,,,CHM,,,B036-9,,EAN : 8903540506259,,BEST,10-26-2020,10-29-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SS4QL67.pdf
CA,,,3,FBA15SS4QL67,10-26-2020,,,,,,CHM,,,B053-1,,EAN : 8902552052235,,BEST,10-26-2020,10-29-2020,20,CS,10,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SS4QL67.pdf
CA,,,3,FBA15SS4QL67,10-26-2020,,,,,,CHM,,,CU003-1,,EAN : 8902552051252,,BEST,10-26-2020,10-29-2020,16,CS,16,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SS4QL67.pdf
CA,,,3,FBA15SS4QL67,10-26-2020,,,,,,CHM,,,PM002,,EAN : 8902552050170,,BEST,10-26-2020,10-29-2020,120,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SS4QL67.pdf
CA,,,3,FBA15SS4QL67,10-26-2020,,,,,,CHM,,,PM003,,EAN : 8902552050200,,BEST,10-26-2020,10-29-2020,48,CS,16,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SS4QL67.pdf
CA,,,3,FBA15SS4QL67,10-26-2020,,,,,,CHM,,,R002-1,,EAN : 8902552045992,,BEST,10-26-2020,10-29-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SS4QL67.pdf
CA,,,3,FBA15SS4QL67,10-26-2020,,,,,,CHM,,,R002-2,,EAN : 8902552048085,,BEST,10-26-2020,10-29-2020,60,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SS4QL67.pdf
CA,,,3,FBA15SS4QL67,10-26-2020,,,,,,CHM,,,R002-5,,EAN : 8902552048856,,BEST,10-26-2020,10-29-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SS4QL67.pdf
CA,,,3,FBA15SS4QL67,10-26-2020,,,,,,CHM,,,R002-9,,EAN : 8902552050040,,BEST,10-26-2020,10-29-2020,90,CS,10,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SS4QL67.pdf
CA,,,3,FBA15SS4QL67,10-26-2020,,,,,,CHM,,,R022-1,,EAN : 8902552050972,,BEST,10-26-2020,10-29-2020,16,CS,16,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SS4QL67.pdf
CA,,,3,FBA15SS4QL67,10-26-2020,,,,,,CHM,,,R033-2,,EAN : 0677355155725,,BEST,10-26-2020,10-29-2020,26,CS,26,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SS4QL67.pdf
CA,,,3,FBA15SS4QL67,10-26-2020,,,,,,CHM,,,R037-1,,EAN : 0677355114494,,BEST,10-26-2020,10-29-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15SS4QL67.pdf
