WHSE,STORE/DC#,REC#,STAT,PICK#,PICK DATE,PICK REF#,INV#,INV DATE,INV REF#,BOL#,DIV,ACCT#,ORDER#,ITEM#,DESCRIPTION,UPC#,SKU,VIA,DELIVER,CANCEL,QTY,UOM,PACK,CTNS,SHIP TO NAME,SHIP TO ATTN,SHIP TO ADDRESS,SHIP TO ADDRESS-2,SHIP TO CITY,SHIP TO STATE,SHIP TO ZIP,BILL TO NAME,BILL TO ATTN,BILLTO ADDRESS,BILL TO ADDRESS-2,BILL TO CITY,BILL TO STATE,BILL TO ZIP,COMMENTS
CA,,,3,FBA15R6FX6CX,09-17-2020,,,,,,CHM,,,B002-2,,EAN : 8902552045954,,BEST,09-17-2020,09-20-2020,36,CS,6,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R6FX6CX.pdf
CA,,,3,FBA15R6FX6CX,09-17-2020,,,,,,CHM,,,B003-2,,EAN : 8902552046890,,BEST,09-17-2020,09-20-2020,252,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R6FX6CX.pdf
CA,,,3,FBA15R6FX6CX,09-17-2020,,,,,,CHM,,,B003-3,,EAN : 8902552046906,,BEST,09-17-2020,09-20-2020,12,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R6FX6CX.pdf
CA,,,3,FBA15R6FX6CX,09-17-2020,,,,,,CHM,,,B003-5,,EAN : 8902552048115,,BEST,09-17-2020,09-20-2020,12,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R6FX6CX.pdf
CA,,,3,FBA15R6FX6CX,09-17-2020,,,,,,CHM,,,B025-3,,EAN : 8902552050071,,BEST,09-17-2020,09-20-2020,176,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R6FX6CX.pdf
CA,,,3,FBA15R6FX6CX,09-17-2020,,,,,,CHM,,,B035-1,,EAN : 8902552050286,,BEST,09-17-2020,09-20-2020,8,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R6FX6CX.pdf
CA,,,3,FBA15R6FX6CX,09-17-2020,,,,,,CHM,,,B036-2,,EAN : 8902552051542,,BEST,09-17-2020,09-20-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R6FX6CX.pdf
CA,,,3,FBA15R6FX6CX,09-17-2020,,,,,,CHM,,,PM002,,EAN : 8902552050170,,BEST,09-17-2020,09-20-2020,24,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R6FX6CX.pdf
CA,,,3,FBA15R6FX6CX,09-17-2020,,,,,,CHM,,,PM014-1,,EAN : 0677355185593,,BEST,09-17-2020,09-20-2020,8,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R6FX6CX.pdf
CA,,,3,FBA15R6FX6CX,09-17-2020,,,,,,CHM,,,PM015-1,,EAN : 0677355172968,,BEST,09-17-2020,09-20-2020,13,CS,13,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R6FX6CX.pdf
CA,,,3,FBA15R6FX6CX,09-17-2020,,,,,,CHM,,,R002-2,,EAN : 8902552048085,,BEST,09-17-2020,09-20-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R6FX6CX.pdf
CA,,,3,FBA15R6FX6CX,09-17-2020,,,,,,CHM,,,R002-5,,EAN : 8902552048856,,BEST,09-17-2020,09-20-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R6FX6CX.pdf
CA,,,3,FBA15R6FX6CX,09-17-2020,,,,,,CHM,,,R002-7,,EAN : 8902552050095,,BEST,09-17-2020,09-20-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R6FX6CX.pdf
CA,,,3,FBA15R6FX6CX,09-17-2020,,,,,,CHM,,,R005-1,,EAN : 8902552050163,,BEST,09-17-2020,09-20-2020,8,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R6FX6CX.pdf
CA,,,3,FBA15R6FX6CX,09-17-2020,,,,,,CHM,,,TR002,,EAN : 8902552050187,,BEST,09-17-2020,09-20-2020,39,CS,13,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15R6FX6CX.pdf
CA,,,3,FBA15R6KWZLG,09-17-2020,,,,,,CHM,,,R003-1,,EAN : 8902552048863,,BEST,09-17-2020,09-20-2020,1,CS,1,,"Amazon.com Services, Inc.",,715 Airtech Pkwy,,Plainfield,IN,46168-7442,,,,,,,,Shipping labels in file package-FBA15R6KWZLG.pdf
