WHSE,STORE/DC#,REC#,STAT,PICK#,PICK DATE,PICK REF#,INV#,INV DATE,INV REF#,BOL#,DIV,ACCT#,ORDER#,ITEM#,DESCRIPTION,UPC#,SKU,VIA,DELIVER,CANCEL,QTY,UOM,PACK,CTNS,SHIP TO NAME,SHIP TO ATTN,SHIP TO ADDRESS,SHIP TO ADDRESS-2,SHIP TO CITY,SHIP TO STATE,SHIP TO ZIP,BILL TO NAME,BILL TO ATTN,BILLTO ADDRESS,BILL TO ADDRESS-2,BILL TO CITY,BILL TO STATE,BILL TO ZIP,COMMENTS
CA,,,3,FBA15S8D5X8Z,10-13-2020,,,,,,CHM,,,B003-1,,EAN : 8902552045947,,BEST,10-13-2020,10-16-2020,60,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15S8D5X8Z.pdf
CA,,,3,FBA15S8D5X8Z,10-13-2020,,,,,,CHM,,,B003-2,,EAN : 8902552046890,,BEST,10-13-2020,10-16-2020,564,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15S8D5X8Z.pdf
CA,,,3,FBA15S8D5X8Z,10-13-2020,,,,,,CHM,,,B003-3,,EAN : 8902552046906,,BEST,10-13-2020,10-16-2020,12,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15S8D5X8Z.pdf
CA,,,3,FBA15S8D5X8Z,10-13-2020,,,,,,CHM,,,B003-4,,EAN : 8902552046913,,BEST,10-13-2020,10-16-2020,24,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15S8D5X8Z.pdf
CA,,,3,FBA15S8D5X8Z,10-13-2020,,,,,,CHM,,,B003-5,,EAN : 8902552048115,,BEST,10-13-2020,10-16-2020,24,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15S8D5X8Z.pdf
CA,,,3,FBA15S8D5X8Z,10-13-2020,,,,,,CHM,,,B003-7,,EAN : 8902552051498,,BEST,10-13-2020,10-16-2020,12,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15S8D5X8Z.pdf
CA,,,3,FBA15S8D5X8Z,10-13-2020,,,,,,CHM,,,B036-4,,EAN : 8902552051566,,BEST,10-13-2020,10-16-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15S8D5X8Z.pdf
CA,,,3,FBA15S8D5X8Z,10-13-2020,,,,,,CHM,,,PM002,,EAN : 8902552050170,,BEST,10-13-2020,10-16-2020,36,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15S8D5X8Z.pdf
CA,,,3,FBA15S8D5X8Z,10-13-2020,,,,,,CHM,,,PM003,,EAN : 8902552050200,,BEST,10-13-2020,10-16-2020,64,CS,16,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15S8D5X8Z.pdf
CA,,,3,FBA15S8D5X8Z,10-13-2020,,,,,,CHM,,,R002-8,,EAN : 8902552050033,,BEST,10-13-2020,10-16-2020,10,CS,10,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15S8D5X8Z.pdf
CA,,,3,FBA15S8D5X8Z,10-13-2020,,,,,,CHM,,,R040-1,,EAN : 0677355106246,,BEST,10-13-2020,10-16-2020,6,CS,6,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15S8D5X8Z.pdf
CA,,,3,FBA15S8D5X8Z,10-13-2020,,,,,,CHM,,,TR002,,EAN : 8902552050187,,BEST,10-13-2020,10-16-2020,26,CS,13,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15S8D5X8Z.pdf
