WHSE,STORE/DC#,REC#,STAT,PICK#,PICK DATE,PICK REF#,INV#,INV DATE,INV REF#,BOL#,DIV,ACCT#,ORDER#,ITEM#,DESCRIPTION,UPC#,SKU,VIA,DELIVER,CANCEL,QTY,UOM,PACK,CTNS,SHIP TO NAME,SHIP TO ATTN,SHIP TO ADDRESS,SHIP TO ADDRESS-2,SHIP TO CITY,SHIP TO STATE,SHIP TO ZIP,BILL TO NAME,BILL TO ATTN,BILLTO ADDRESS,BILL TO ADDRESS-2,BILL TO CITY,BILL TO STATE,BILL TO ZIP,COMMENTS
CA,,,3,FBA15RYMWWMC,10-06-2020,,,,,,CHM,,,B002-2,,EAN : 8902552045954,,BEST,10-06-2020,10-09-2020,12,CS,6,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RYMWWMC.pdf
CA,,,3,FBA15RYMWWMC,10-06-2020,,,,,,CHM,,,B002-3,,EAN : 8902552046883,,BEST,10-06-2020,10-09-2020,18,CS,6,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RYMWWMC.pdf
CA,,,3,FBA15RYMWWMC,10-06-2020,,,,,,CHM,,,B002-6,,EAN : 8902552050583,,BEST,10-06-2020,10-09-2020,12,CS,6,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RYMWWMC.pdf
CA,,,3,FBA15RYMWWMC,10-06-2020,,,,,,CHM,,,B003-1,,EAN : 8902552045947,,BEST,10-06-2020,10-09-2020,24,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RYMWWMC.pdf
CA,,,3,FBA15RYMWWMC,10-06-2020,,,,,,CHM,,,B003-2,,EAN : 8902552046890,,BEST,10-06-2020,10-09-2020,48,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RYMWWMC.pdf
CA,,,3,FBA15RYMWWMC,10-06-2020,,,,,,CHM,,,B003-4,,EAN : 8902552046913,,BEST,10-06-2020,10-09-2020,48,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RYMWWMC.pdf
CA,,,3,FBA15RYMWWMC,10-06-2020,,,,,,CHM,,,B003-6,,EAN : 8902552050590,,BEST,10-06-2020,10-09-2020,96,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RYMWWMC.pdf
CA,,,3,FBA15RYMWWMC,10-06-2020,,,,,,CHM,,,B003-7,,EAN : 8902552051498,,BEST,10-06-2020,10-09-2020,12,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RYMWWMC.pdf
CA,,,3,FBA15RYMWWMC,10-06-2020,,,,,,CHM,,,B006-2,,EAN : 8902552046791,,BEST,10-06-2020,10-09-2020,10,CS,10,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RYMWWMC.pdf
CA,,,3,FBA15RYMWWMC,10-06-2020,,,,,,CHM,,,B025-3,,EAN : 8902552050071,,BEST,10-06-2020,10-09-2020,80,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RYMWWMC.pdf
CA,,,3,FBA15RYMWWMC,10-06-2020,,,,,,CHM,,,B030-5,,EAN : 8902552051504,,BEST,10-06-2020,10-09-2020,8,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RYMWWMC.pdf
CA,,,3,FBA15RYMWWMC,10-06-2020,,,,,,CHM,,,B030-6,,EAN : 8902552051511,,BEST,10-06-2020,10-09-2020,8,CS,8,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RYMWWMC.pdf
CA,,,3,FBA15RYMWWMC,10-06-2020,,,,,,CHM,,,B046-3,,EAN : 8902552051986,,BEST,10-06-2020,10-09-2020,12,CS,12,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RYMWWMC.pdf
CA,,,3,FBA15RYMWWMC,10-06-2020,,,,,,CHM,,,R002-5,,EAN : 8902552048856,,BEST,10-06-2020,10-09-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RYMWWMC.pdf
CA,,,3,FBA15RYMWWMC,10-06-2020,,,,,,CHM,,,R054-2,,EAN : 0677355166783,,BEST,10-06-2020,10-09-2020,28,CS,28,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15RYMWWMC.pdf
