WHSE,STORE/DC#,REC#,STAT,PICK#,PICK DATE,PICK REF#,INV#,INV DATE,INV REF#,BOL#,DIV,ACCT#,ORDER#,ITEM#,DESCRIPTION,UPC#,SKU,VIA,DELIVER,CANCEL,QTY,UOM,PACK,CTNS,SHIP TO NAME,SHIP TO ATTN,SHIP TO ADDRESS,SHIP TO ADDRESS-2,SHIP TO CITY,SHIP TO STATE,SHIP TO ZIP,BILL TO NAME,BILL TO ATTN,BILLTO ADDRESS,BILL TO ADDRESS-2,BILL TO CITY,BILL TO STATE,BILL TO ZIP,COMMENTS
CA,,,3,FBA15V0JYBQD,11-27-2020,,,,,,CHM,,,R002-1,,EAN : 8902552045992,,BEST,11-27-2020,11-30-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V0JYBQD.pdf
CA,,,3,FBA15V0JYBQD,11-27-2020,,,,,,CHM,,,R002-2,,EAN : 8902552048085,,BEST,11-27-2020,11-30-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V0JYBQD.pdf
CA,,,3,FBA15V0JYBQD,11-27-2020,,,,,,CHM,,,R002-4,,EAN : 8902552049136,,BEST,11-27-2020,11-30-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V0JYBQD.pdf
CA,,,3,FBA15V0JYBQD,11-27-2020,,,,,,CHM,,,R002-9,,EAN : 8902552050040,,BEST,11-27-2020,11-30-2020,20,CS,10,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V0JYBQD.pdf
CA,,,3,FBA15V0JYBQD,11-27-2020,,,,,,CHM,,,R033-2,,EAN : 0677355155725,,BEST,11-27-2020,11-30-2020,26,CS,26,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V0JYBQD.pdf
CA,,,3,FBA15V0JYBQD,11-27-2020,,,,,,CHM,,,R072-1,,EAN : 8903540506150,,BEST,11-27-2020,11-30-2020,17,CS,17,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V0JYBQD.pdf
CA,,,3,FBA15V0JYBQD,11-27-2020,,,,,,CHM,,,R073-1,,EAN : 8903540506167,,BEST,11-27-2020,11-30-2020,7,CS,7,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V0JYBQD.pdf
CA,,,3,FBA15V0JYBQD,11-27-2020,,,,,,CHM,,,TR001,,EAN : 8902552050118,,BEST,11-27-2020,11-30-2020,60,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V0JYBQD.pdf
CA,,,3,FBA15V0JYBQD,11-27-2020,,,,,,CHM,,,TR002,,EAN : 8902552050187,,BEST,11-27-2020,11-30-2020,13,CS,13,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V0JYBQD.pdf
CA,,,3,FBA15V0JYBQD,11-27-2020,,,,,,CHM,,,TR005-1,,EAN : 8902552051368,,BEST,11-27-2020,11-30-2020,20,CS,20,,SMF3,,3923 S B ST,,Stockton,CA,95206-8202,,,,,,,,Shipping labels in file package-FBA15V0JYBQD.pdf
CA,,,3,FBA15V0M2JG8,11-27-2020,,,,,,CHM,,,B025-5,,EAN : 8902552050606,,BEST,11-27-2020,11-30-2020,7,CS,1,,MCO2,,2600 N Normandy Blvd,,Deltona,FL,32725-2610,,,,,,,,Shipping labels in file package-FBA15V0M2JG8.pdf
CA,,,3,FBA15V0M2JG8,11-27-2020,,,,,,CHM,,,PM004,,EAN : 8902552051269,,BEST,11-27-2020,11-30-2020,182,CS,14,,MCO2,,2600 N Normandy Blvd,,Deltona,FL,32725-2610,,,,,,,,Shipping labels in file package-FBA15V0M2JG8.pdf
CA,,,3,FBA15V0M2JG8,11-27-2020,,,,,,CHM,,,R003-1,,EAN : 8902552048863,,BEST,11-27-2020,11-30-2020,4,CS,4,,MCO2,,2600 N Normandy Blvd,,Deltona,FL,32725-2610,,,,,,,,Shipping labels in file package-FBA15V0M2JG8.pdf
